date,open,high,low,close,volume
2014-04-03,30600,30900,30600,30600,255940
2014-04-04,30850,31000,30700,30700,383920
2014-04-07,30700,31000,30300,30650,235007
2014-04-08,30800,31150,30600,31000,434205
2014-04-09,31150,31300,30700,31200,324145
2014-04-10,31450,31450,31000,31050,201423
2014-04-11,30900,31200,30850,31150,220159
2014-04-14,31100,31400,30950,31150,146983
2014-04-15,31150,31500,30700,31500,320467
2014-04-16,31200,31400,30700,30850,263500
2014-04-17,30850,31000,30400,30700,281549
2014-04-18,30800,30900,30600,30700,247347
2014-04-21,30800,30900,30600,30750,100829
2014-04-22,30900,30900,30450,30650,196042
2014-04-23,30550,30700,29900,30100,396346
2014-04-24,30050,30300,29450,29550,413408
2014-04-25,29650,29850,29400,29400,249628
2014-04-28,29700,29800,28750,28800,443523
2014-04-29,28800,29050,28700,29000,264534
2014-04-30,29150,29850,29000,29850,507887
2014-05-02,29500,29900,28800,28900,415213
2014-05-07,29050,29250,28600,28800,383394
2014-05-08,28650,29150,28450,28700,341082
2014-05-09,28250,29850,27900,29350,882576
2014-05-12,29600,29650,28650,28650,381479
2014-05-13,28750,29100,28600,28700,355385
2014-05-14,28550,29650,28550,29650,246550
2014-05-15,29650,30250,29400,30250,372622
2014-05-16,29800,30250,29600,30250,304928
2014-05-19,30250,30250,29600,30050,357252
2014-05-20,29750,30000,29250,29400,322581
2014-05-21,29150,29700,29150,29700,209299
2014-05-22,29700,30000,29500,29650,193261
2014-05-23,29900,30200,29600,30200,275252
2014-05-26,30550,31000,30300,30500,280466
2014-05-27,30650,30650,29900,30250,183613
2014-05-28,29900,30600,29900,30600,289495
2014-05-29,30650,30650,29850,29950,206785
2014-05-30,29800,30500,29350,30450,1395400
2014-06-02,30050,30300,29800,30150,230510
2014-06-03,29500,30000,29250,29650,323410
2014-06-05,29400,29550,28750,29100,470811
2014-06-09,29150,29600,29000,29500,265673
2014-06-10,29750,29800,29250,29650,197885
2014-06-11,29400,29650,29100,29600,343014
2014-06-12,29250,29700,29200,29400,378706
2014-06-13,29400,29500,28700,28950,283670
2014-06-16,28700,28750,28100,28100,510375
2014-06-17,28100,29000,28100,28950,409396
2014-06-18,28700,28950,28400,28950,324287
2014-06-19,29150,29150,28700,28950,332027
2014-06-20,29100,29100,28600,28600,229958
2014-06-23,28650,29000,28550,29000,193135
2014-06-24,28750,29300,28750,29000,287897
2014-06-25,29250,29250,28650,28850,153706
2014-06-26,28850,29400,28850,29250,296022
2014-06-27,29300,29900,29250,29700,572625
2014-06-30,29950,30000,29500,29700,427000
2014-07-01,29450,29800,29100,29300,677311
2014-07-02,29500,29750,29000,29450,1101817
2014-07-03,29550,29850,29100,29350,908388
2014-07-04,29500,29800,29400,29700,1288164
2014-07-07,29850,31200,29800,31050,2121319
2014-07-08,31350,31350,30850,31200,1000859
2014-07-09,30900,32500,30700,32350,1311407
2014-07-10,32400,33000,32150,32850,773402
2014-07-11,32600,33900,32350,33300,879405
2014-07-14,33200,33400,32650,33050,488296
2014-07-15,33450,33800,32900,33000,493635
2014-07-16,32900,33250,32400,33050,360145
2014-07-17,33050,33150,32250,32500,528406
2014-07-18,32650,32750,32350,32700,259897
2014-07-21,32750,33350,32550,33050,308368
2014-07-22,33000,34650,33000,34450,808798
2014-07-23,34600,34650,33000,33900,837677
2014-07-24,33950,34450,32850,33350,451038
2014-07-25,33400,33850,32950,33100,370413
2014-07-28,33200,34650,33100,34200,881678
2014-07-29,34750,35000,33850,33950,607358
2014-07-30,34350,34800,33850,34500,1057914
2014-07-31,35000,35050,33900,34300,718710
2014-08-01,34300,34900,34100,34300,700154
2014-08-04,34300,34600,33600,33900,617662
2014-08-05,34000,34150,33300,33700,629625
2014-08-06,33700,34200,33300,34000,669905
2014-08-07,33950,34200,33600,33950,442791
2014-08-08,33950,34100,32900,33700,829383
2014-08-11,34200,34800,34150,34600,790149
2014-08-12,34950,35300,34400,34900,621472
2014-08-13,35100,35250,34500,34850,444331
2014-08-14,34850,35150,34850,34850,491658
2014-08-18,34600,35050,34350,34650,497983
2014-08-19,34550,35700,34150,35500,573891
2014-08-20,34950,35000,33700,34500,1113040
2014-08-21,34300,34450,33850,34150,475026
2014-08-22,34250,34750,34200,34750,392383
2014-08-25,34400,34850,34250,34750,313976
2014-08-26,34800,36350,34550,36300,871209
2014-08-27,36250,36450,35500,36100,446051
2014-08-28,35850,36800,35550,35650,279729
2014-08-29,35800,36250,35750,36050,364600
2014-09-01,36000,36500,35250,35400,340222
2014-09-02,35350,36050,35350,35700,240375
2014-09-03,35300,36550,35300,36400,351240
2014-09-04,36600,36750,35800,36500,506146
2014-09-05,36000,36200,35250,35400,398691
2014-09-11,35400,35600,34400,35200,631823
2014-09-12,35100,35100,34150,34550,407230
2014-09-15,34650,35500,34200,35500,251695
2014-09-16,35300,35450,34700,34750,300063
2014-09-17,35100,35800,35050,35400,258774
2014-09-18,35100,35250,34750,35200,192463
2014-09-19,35250,35300,34350,34550,534773
2014-09-22,34700,35100,34100,34750,245801
2014-09-23,34350,34800,33800,33950,315905
2014-09-24,33750,34900,33750,34800,367452
2014-09-25,34800,35150,34250,34700,319212
2014-09-26,34100,35000,34100,35000,265647
2014-09-29,34600,35350,34300,35350,345445
2014-09-30,35450,35850,34950,35850,460907
2014-10-01,35400,35600,34400,35450,332384
2014-10-02,35050,35050,33600,33750,710807
2014-10-06,34250,34250,33600,34000,316129
2014-10-07,34350,34350,33400,33600,301807
2014-10-08,33850,34600,33400,34300,373590
2014-10-10,35000,35000,34150,34500,328142
2014-10-13,33650,34550,33350,33850,278222
2014-10-14,34300,35000,34000,34650,245976
2014-10-15,34750,34750,33200,33450,353015
2014-10-16,33350,33600,33000,33200,320189
2014-10-17,33550,33600,33000,33300,278147
2014-10-20,33350,34300,33350,34000,210117
2014-10-21,34500,35300,34150,35300,703355
2014-10-22,35250,35600,34900,35100,306254
2014-10-23,34950,35850,34900,35150,459907
2014-10-24,35200,35550,34400,35000,276583
2014-10-27,35250,35250,34550,35000,172798
2014-10-28,35000,35000,34200,34350,219572
2014-10-29,34400,35550,34350,35550,474761
2014-10-30,35200,35600,34550,34650,369839
2014-10-31,34900,35300,34200,35000,400029
2014-11-03,34500,35000,34350,34700,234082
2014-11-04,35250,35250,34500,34850,200684
2014-11-05,35300,35500,34850,35200,244020
2014-11-06,35200,35350,34300,34500,253549
2014-11-07,34400,34750,33050,33250,599074
2014-11-10,33700,35350,33550,34600,681359
2014-11-11,34900,35250,34550,34650,327815
2014-11-12,34400,35050,34350,34350,287668
2014-11-13,34100,34650,33750,34650,448492
2014-11-14,34400,35150,34050,34150,387106
2014-11-17,34100,34300,33300,33600,312351
2014-11-18,33500,34250,33500,33800,235178
2014-11-19,34050,34200,33400,33400,202460
2014-11-20,33500,33900,33300,33650,233186
2014-11-21,33800,33900,33300,33300,229465
2014-11-24,33300,33600,32700,33150,389511
2014-11-25,32950,33850,32950,33850,321063
2014-11-26,33700,33800,33200,33500,179684
2014-11-27,33200,33650,33100,33200,241890
2014-11-28,33100,33350,32600,32700,201903
2014-12-01,32300,33100,32100,32550,341401
2014-12-02,32550,32850,31950,32100,401968
2014-12-03,32700,33600,32400,33050,491326
2014-12-04,33300,33400,31800,32250,724730
2014-12-05,32350,33150,32300,32700,372470
2014-12-08,32550,33000,32100,32100,281843
2014-12-09,32100,32400,31950,31950,209624
2014-12-10,32200,32400,31600,31750,309696
2014-12-11,31450,31900,30950,30950,547834
2014-12-12,31100,32200,30700,31200,637081
2014-12-15,31250,31650,30950,31300,276993
2014-12-16,31300,31650,31100,31300,344519
2014-12-17,31600,31800,31200,31400,346100
2014-12-18,31900,32200,31100,31300,286541
2014-12-19,31700,31700,30750,31050,374522
2014-12-22,31300,31800,31050,31650,277879
2014-12-23,31900,32300,31600,31700,345432
2014-12-24,32000,32350,31600,32200,345963
2014-12-26,32250,32850,32200,32700,482381
2014-12-29,32050,32150,30700,30900,442820
2014-12-30,31150,31200,30100,30400,448353
2015-01-02,30050,30500,29900,30300,301199
2015-01-05,29950,30300,29800,30100,280161
2015-01-06,29950,30700,29950,30250,366156
2015-01-07,30250,30800,30150,30600,260998
2015-01-08,30300,31150,30300,30750,310396
2015-01-09,31200,31850,31100,31550,349056
2015-01-12,31600,31750,30850,31150,184252
2015-01-13,31400,31400,30850,30850,210222
2015-01-14,30850,31200,30350,30600,253689
2015-01-15,30600,30900,30500,30850,232871
2015-01-16,30550,30800,30250,30300,245569
2015-01-19,30700,31250,30100,30200,296913
2015-01-20,30000,31950,30000,31900,435673
2015-01-21,31400,32500,31400,32300,496157
2015-01-22,32050,32500,31950,32250,275934
2015-01-23,32450,32700,32000,32500,300437
2015-01-26,32200,32650,32150,32650,205031
2015-01-27,32900,32900,32200,32900,200955
2015-01-28,32450,33050,32050,33000,286038
2015-01-29,32700,33150,32300,33000,387534
2015-01-30,33100,33200,32150,32400,403699
2015-02-02,32200,32600,32050,32600,147391
2015-02-03,32800,32800,31900,32350,303019
2015-02-04,32400,33400,32150,33200,495074
2015-02-05,33200,34000,33050,33650,444104
2015-02-06,33300,33900,33300,33600,291454
2015-02-09,33300,33800,32800,32800,236917
2015-02-10,32800,33300,32400,32950,277231
2015-02-11,33050,33200,32500,32950,140693
2015-02-12,32500,33200,32350,33200,188648
2015-02-13,33200,33200,32700,32850,162520
2015-02-16,33400,33950,33200,33600,279679
2015-02-17,33300,33950,33250,33950,190123
2015-02-23,33350,33950,33050,33300,271152
2015-02-24,33250,33800,33250,33750,247234
2015-02-25,33750,34200,33550,34200,337591
2015-02-26,34300,34300,33450,33700,263658
2015-02-27,33400,34200,33400,34000,361510
2015-03-02,33800,34650,32850,32950,395530
2015-03-03,32650,34150,32650,34150,449159
2015-03-04,33800,34300,33750,34000,233279
2015-03-05,33600,34350,33600,34100,252988
2015-03-06,33950,34300,33700,33800,178986
2015-03-09,33550,33850,33050,33100,217359
2015-03-10,33150,34150,33150,33550,299344
2015-03-11,33200,33700,32550,33050,459135
2015-03-12,32750,33850,32700,32700,470912
2015-03-13,33100,33700,33100,33300,195913
2015-03-16,33300,33900,33250,33500,210061
2015-03-17,33500,33900,33200,33500,271108
2015-03-18,33700,33800,33350,33800,301138
2015-03-19,33650,33900,33350,33500,212374
2015-03-20,33600,34250,33300,34250,253262
2015-03-23,34400,34400,33600,33600,195446
2015-03-24,33850,34300,33700,34300,232342
2015-03-25,34300,34300,33850,34300,174071
2015-03-26,34550,34800,34100,34800,354257
2015-03-27,34450,34550,33900,34200,478650
2015-03-30,34500,34600,34200,34350,229597
2015-03-31,34250,34900,34200,34650,525297
2015-04-01,34650,34950,34400,34750,324868
2015-04-02,34550,34750,34300,34600,198025
2015-04-03,34600,35450,34500,35400,217598
2015-04-06,35300,35350,34800,35000,161597
2015-04-07,35300,36150,35250,35950,583900
2015-04-08,35650,36150,35200,35450,281943
2015-04-09,35450,36300,35450,36200,342520
2015-04-10,36300,36650,36000,36650,303117
2015-04-13,36650,36700,36000,36400,281538
2015-04-14,36100,36800,36000,36350,255684
2015-04-15,35650,36500,35600,36350,342451
2015-04-16,36300,37550,36250,37450,430854
2015-04-17,37000,38400,36950,37950,533887
2015-04-20,37950,38300,37500,37750,333869
2015-04-21,38500,38500,37650,37900,360392
2015-04-22,37800,38300,37500,37550,414704
2015-04-23,37450,37900,36900,37500,531772
2015-04-24,37000,39750,37000,38200,904346
2015-04-27,38200,38850,38000,38500,565802
2015-04-28,38050,38500,37750,38000,360756
2015-04-29,38600,38650,37400,37700,340816
2015-04-30,37400,37700,36650,36650,430373
2015-05-04,37000,38350,36700,38050,360711
2015-05-06,38100,38500,37050,37750,330913
2015-05-07,37750,38150,37000,37300,323797
2015-05-08,36950,37500,36800,36800,399185
2015-05-11,36800,37300,36750,37300,182060
2015-05-12,37550,39200,37100,37700,497864
2015-05-13,37450,38200,37250,37500,296714
2015-05-14,37350,38550,37350,38250,552684
2015-05-15,38750,39500,38450,39000,715988
2015-05-18,39300,39700,39050,39500,321505
2015-05-19,39800,40200,39500,40000,396099
2015-05-20,40450,40500,39750,40000,453418
2015-05-21,39550,40250,39500,40000,252785
2015-05-22,40400,40450,40000,40400,347372
2015-05-26,40350,41500,39800,41300,468000
2015-05-27,41300,41750,39950,40300,454388
2015-05-28,40000,40200,39300,39400,624618
2015-05-29,39100,41150,39100,40300,588626
2015-06-01,40300,40400,38750,39700,371766
2015-06-02,39050,39500,38300,38550,664626
2015-06-03,38550,39950,38550,39150,561051
2015-06-04,39100,39900,38400,39000,461063
2015-06-05,39550,40350,39000,39650,636393
2015-06-08,39150,40300,38600,39300,545275
2015-06-09,39400,40150,38850,40100,410126
2015-06-10,40700,40700,38900,39400,709875
2015-06-11,39650,39700,37750,37750,709259
2015-06-12,38050,38850,38000,38150,747581
2015-06-15,38450,38600,37650,37750,535021
2015-06-16,38700,39350,38500,38550,776980
2015-06-17,38250,38550,37350,37650,712500
2015-06-18,37800,38000,36250,36450,723854
2015-06-19,36500,37000,36100,36500,604519
2015-06-22,36700,38500,36500,37050,612156
2015-06-23,37100,37500,36650,37000,435983
2015-06-24,36900,38150,36900,37500,433961
2015-06-25,37900,37950,37400,37700,296820
2015-06-26,37800,38100,37000,37000,284330
2015-06-29,36450,37500,36350,37050,342143
2015-06-30,37400,37500,36600,37000,410634
2015-07-01,36850,38850,36800,38100,429649
2015-07-02,38100,38900,38000,38550,370272
2015-07-03,38850,39050,38400,38700,367836
2015-07-06,38850,38850,37350,37500,331655
2015-07-07,38450,38900,37850,38000,455699
2015-07-08,38800,39550,38150,39150,503640
2015-07-09,39600,39600,38500,38800,380929
2015-07-10,38800,39250,38400,38650,220928
2015-07-13,38450,39400,38200,39150,269908
2015-07-14,38700,40150,38700,39800,334765
2015-07-15,39800,41200,39700,41200,278752
2015-07-16,41200,41400,40200,40550,202757
2015-07-17,40250,41350,40000,41150,183483
2015-07-20,41150,41250,40200,40550,434016
2015-07-21,40800,41000,40100,40550,196184
2015-07-22,40200,40800,39550,40600,402449
2015-07-23,40900,40950,40100,40600,133067
2015-07-24,41200,41200,39550,40450,194560
2015-07-27,39850,40400,39000,39500,229222
2015-07-28,40000,41900,39800,41600,477765
2015-07-29,41200,41650,40600,40600,331885
2015-07-30,40600,41850,40400,41400,293952
2015-07-31,41950,42650,41000,42650,429224
2015-08-03,42200,42250,40150,40250,499662
2015-08-04,40150,40900,40150,40200,422879
2015-08-05,40300,41750,40250,41250,395812
2015-08-06,41400,42600,40700,42100,376949
2015-08-07,42500,42500,41300,41650,187063
2015-08-10,41250,42150,41250,42150,179060
2015-08-11,42150,42300,41000,41400,350884
2015-08-12,42350,44200,42300,43600,682500
2015-08-13,43600,45200,42850,43550,824022
2015-08-17,43150,44150,43100,43600,357275
2015-08-18,43800,44600,43550,44150,496758
2015-08-19,43600,45350,43050,45150,696999
2015-08-20,45850,45900,44150,45250,588197
2015-08-21,44700,44700,43000,43250,693589
2015-08-24,42000,43850,42000,43250,599130
2015-08-25,42500,42700,40700,40850,1101866
2015-08-26,40500,43300,40300,43200,686285
2015-08-27,42450,42950,41850,42150,693860
2015-08-28,41500,41900,40950,41350,978499
2015-08-31,41500,43200,41150,42550,922298
2015-09-01,42100,42850,41800,42550,392777
2015-09-02,41300,42550,40900,41100,710671
2015-09-03,41350,41900,41100,41500,458369
2015-09-04,41100,41400,40500,40600,316295
2015-09-07,41100,41650,40600,41400,352133
2015-09-08,41500,41500,39900,40100,288562
2015-09-09,40650,41700,40300,41500,508927
2015-09-10,41400,42350,41400,42200,601042
2015-09-11,41600,41850,40600,40600,423068
2015-09-14,40650,41450,40650,41450,305625
2015-09-15,41750,41800,41000,41750,260974
2015-09-16,41800,42100,41450,41750,392086
2015-09-17,42150,42200,41150,41550,539193
2015-09-18,41350,42750,41150,42750,504088
2015-09-21,42750,42800,41850,42550,334271
2015-09-22,42950,43900,42600,43900,396325
2015-09-23,43050,43450,42450,42600,333829
2015-09-24,42950,43150,42500,43000,191692
2015-09-25,43450,43450,42450,42650,205027
2015-09-30,42600,42650,41350,42300,584568
2015-10-01,41600,43450,41600,43050,530477
2015-10-02,43250,43650,42550,42650,258863
2015-10-05,42600,43150,42350,42650,196150
2015-10-06,42550,42900,42200,42500,286549
2015-10-07,42000,42950,41950,42050,377522
2015-10-08,42500,42650,41000,41400,655446
2015-10-12,41150,42800,40900,42800,534448
2015-10-13,42500,43500,42250,43200,379119
2015-10-14,43200,43300,42200,42500,298070
2015-10-15,42300,42950,42200,42550,228425
2015-10-16,42550,42900,42500,42750,186391
2015-10-19,43100,43500,42750,43350,249650
2015-10-20,42800,42950,42500,42700,296929
2015-10-21,42550,43250,42550,42750,191058
2015-10-22,42550,43100,42500,43050,182643
2015-10-23,43200,44400,43000,44100,463625
2015-10-26,44200,44300,43000,43550,711185
2015-10-27,43600,43750,43100,43750,263616
2015-10-28,43850,43850,43200,43600,247074
2015-10-29,43050,43350,42300,42500,388142
2015-10-30,42400,42700,41850,42300,231184
2015-11-02,42100,42300,41150,41550,306253
2015-11-03,41600,43200,41600,43200,509233
2015-11-04,43250,43250,42650,43050,189660
2015-11-05,43000,43000,42100,42900,246700
2015-11-06,42800,42900,42400,42550,178116
2015-11-09,42300,42850,42200,42750,179422
2015-11-10,42900,43050,41800,42050,276612
2015-11-11,42050,42050,40900,41200,539272
2015-11-12,41150,41700,41100,41200,292805
2015-11-13,40700,41100,40450,40600,262927
2015-11-16,39700,40600,39500,39500,464247
2015-11-17,40100,40150,39700,39700,190452
2015-11-18,39400,39600,38550,38750,469839
2015-11-19,39000,39500,38600,39000,427751
2015-11-20,38600,38650,37200,37500,950438
2015-11-23,37750,38100,37400,37800,642246
2015-11-24,38000,38200,37450,38000,419525
2015-11-25,37800,38250,37600,37750,319790
2015-11-26,37850,38200,37700,38100,260982
2015-11-27,38300,38300,37850,38200,282674
2015-11-30,38200,38450,37850,38200,628058
2015-12-01,38500,40350,38450,40000,931166
2015-12-02,39600,40100,39400,39800,378124
2015-12-03,40100,40100,39350,39500,360265
2015-12-04,39350,39400,38250,38300,546128
2015-12-07,38600,40500,38550,39900,527022
2015-12-08,40500,40700,39450,39850,504558
2015-12-09,40000,40000,39200,39550,357434
2015-12-10,39250,39500,38500,39450,586332
2015-12-11,39000,39400,38350,38350,407596
2015-12-14,38350,39000,37950,38900,302271
2015-12-15,39300,39300,38250,38300,359755
2015-12-16,38600,39450,38500,39050,504124
2015-12-17,39350,40200,39250,40100,368942
2015-12-18,39500,39850,39100,39450,355967
2015-12-21,39500,40500,39450,39800,317134
2015-12-22,40250,40600,39700,40600,309071
2015-12-23,40600,41200,40300,40650,291426
2015-12-24,41200,41350,40400,40400,240015
2015-12-28,40450,40700,39200,39200,354011
2015-12-29,38900,39900,38550,39350,235670
2015-12-30,39350,39800,38300,38400,349760
2016-01-04,38400,38750,38000,38300,263126
2016-01-05,38600,38950,38050,38800,335552
2016-01-06,38500,38650,37550,37850,418608
2016-01-07,37900,38200,36900,36900,386977
2016-01-08,37400,39600,36900,39600,585576
2016-01-11,38600,39400,37900,38200,270818
